name cluster chr start end freq
cMAR-18555 4834 chr14 69442145 69442273 8
cMAR-344 4879 chr14 77738963 77739068 8
cMAR-999 4879 chr14 77675652 77675856 8
cMAR-2999 4879 chr14 77730985 77731133 8
cMAR-3155 4879 chr14 77718365 77718534 8
cMAR-4521 4879 chr14 77674101 77674244 8
cMAR-4700 4879 chr14 77751316 77751483 8
cMAR-7438 4879 chr14 77694733 77694903 8
cMAR-11021 4879 chr14 77720709 77720831 8
cMAR-2508 4921 chr14 93212026 93212131 8
cMAR-6419 4921 chr14 93257189 93257368 8
cMAR-6462 4921 chr14 93253644 93253798 8
cMAR-7265 4921 chr14 93209822 93209961 8
cMAR-8353 4921 chr14 93293853 93294943 8
cMAR-12376 4921 chr14 93263776 93264011 8
cMAR-15615 4921 chr14 93186257 93186670 8
cMAR-17829 4921 chr14 93295966 93296179 8
cMAR-2769 4932 chr14 96344650 96344760 8
cMAR-3016 4932 chr14 96345231 96345396 8
cMAR-3495 4932 chr14 96309494 96309600 8
cMAR-6875 4932 chr14 96323894 96324001 8
cMAR-12730 4932 chr14 96322543 96322739 8
cMAR-13259 4932 chr14 96322106 96322261 8
cMAR-14337 4932 chr14 96332491 96332665 8
cMAR-14986 4932 chr14 96341516 96341705 8
cMAR-197 4983 chr15 40418127 40418263 8
cMAR-605 4983 chr15 40367502 40368070 8
cMAR-7157 4983 chr15 40411248 40411358 8
cMAR-11116 4983 chr15 40471976 40472345 8
cMAR-11821 4983 chr15 40368873 40369493 8
cMAR-12832 4983 chr15 40465938 40466137 8
cMAR-13627 4983 chr15 40471520 40471951 8
cMAR-16842 4983 chr15 40368170 40368506 8
cMAR-2315 4998 chr15 43015726 43015872 8
cMAR-2442 4998 chr15 43048389 43048508 8
cMAR-3389 4998 chr15 42976714 42976871 8
cMAR-5548 4998 chr15 43002553 43002714 8
cMAR-9504 4998 chr15 43070793 43070933 8
cMAR-12021 4998 chr15 42952273 42952454 8
cMAR-15274 4998 chr15 43059697 43059828 8
cMAR-16522 4998 chr15 42988815 42988973 8
cMAR-1574 5000 chr15 43395580 43395693 8
cMAR-2214 5000 chr15 43386204 43386333 8
cMAR-2361 5000 chr15 43398038 43398185 8
cMAR-6779 5000 chr15 43401714 43401820 8
cMAR-7505 5000 chr15 43385789 43385960 8
cMAR-9204 5000 chr15 43345852 43345988 8
cMAR-11342 5000 chr15 43383300 43383510 8
cMAR-14915 5000 chr15 43403681 43403806 8
cMAR-3704 5069 chr15 60455001 60455165 8
cMAR-4343 5069 chr15 60500956 60501076 8
cMAR-14265 5069 chr15 60502755 60502870 8
cMAR-17414 5069 chr15 60531759 60531952 8
cMAR-17610 5069 chr15 60511222 60511630 8
cMAR-18409 5069 chr15 60499886 60500009 8
cMAR-18922 5069 chr15 60503529 60503672 8
cMAR-20526 5069 chr15 60496629 60497633 8
cMAR-3977 5104 chr15 68146563 68146715 8
cMAR-4770 5104 chr15 68214287 68214392 8
cMAR-4895 5104 chr15 68153574 68153702 8
cMAR-5952 5104 chr15 68173728 68173898 8
cMAR-9899 5104 chr15 68194015 68194124 8
cMAR-12816 5104 chr15 68199535 68199684 8
cMAR-15184 5104 chr15 68197437 68197631 8
cMAR-15488 5104 chr15 68208143 68208413 8
cMAR-3017 5118 chr15 71888001 71888133 8
cMAR-3815 5118 chr15 71862494 71862624 8
cMAR-6289 5118 chr15 71879717 71879843 8
cMAR-6781 5118 chr15 71854372 71854584 8
cMAR-8007 5118 chr15 71880332 71880542 8
cMAR-9207 5118 chr15 71852127 71852263 8
cMAR-16322 5118 chr15 71827881 71828034 8
cMAR-16397 5118 chr15 71898490 71898800 8
cMAR-870 5231 chr16 15630325 15630511 8
cMAR-2639 5231 chr16 15581213 15581336 8
cMAR-6009 5231 chr16 15601990 15602161 8
cMAR-8909 5231 chr16 15633614 15633846 8
cMAR-9122 5231 chr16 15617048 15617183 8
cMAR-10954 5231 chr16 15617296 15617538 8
cMAR-17288 5231 chr16 15635649 15636117 8
cMAR-19636 5231 chr16 15634753 15634936 8
cMAR-6539 5234 chr16 16068151 16068306 8
cMAR-7507 5234 chr16 16136476 16136647 8
cMAR-10797 5234 chr16 16114764 16115082 8
cMAR-15593 5234 chr16 16079346 16079483 8
cMAR-15609 5234 chr16 16121973 16122179 8
cMAR-15757 5234 chr16 16056091 16056302 8
cMAR-15983 5234 chr16 16090403 16090548 8
cMAR-19754 5234 chr16 16138368 16138563 8
cMAR-594 5253 chr16 22251149 22251325 8
cMAR-828 5253 chr16 22266685 22266879 8
cMAR-2252 5253 chr16 22326084 22326286 8
cMAR-3018 5253 chr16 22332057 22332189 8
cMAR-3243 5253 chr16 22257251 22257388 8
cMAR-7509 5253 chr16 22313618 22313732 8
cMAR-9509 5253 chr16 22280205 22280380 8
cMAR-10626 5253 chr16 22349697 22349853 8
cMAR-777 5272 chr16 29985211 29985581 8
cMAR-3694 5272 chr16 29978250 29978359 8
cMAR-6001 5272 chr16 29979192 29979314 8
cMAR-9097 5272 chr16 29981659 29981760 8
cMAR-11621 5272 chr16 29982732 29982905 8
cMAR-15170 5272 chr16 29991050 29991179 8
cMAR-18780 5272 chr16 29977767 29977904 8
cMAR-19554 5272 chr16 29990795 29990972 8
cMAR-2660 5281 chr16 46662238 46662485 8
cMAR-3131 5281 chr16 46674562 46674663 8
cMAR-4136 5281 chr16 46692374 46692549 8
cMAR-6010 5281 chr16 46674308 46674479 8
cMAR-12506 5281 chr16 46662981 46663172 8
cMAR-13047 5281 chr16 46661713 46661865 8
cMAR-15277 5281 chr16 46668924 46669055 8
cMAR-19053 5281 chr16 46681371 46681520 8
cMAR-1741 5283 chr16 46906838 46906981 8
cMAR-6834 5283 chr16 46924387 46924547 8
cMAR-7759 5283 chr16 46926923 46927040 8
cMAR-8099 5283 chr16 46922240 46922422 8
cMAR-12192 5283 chr16 46967512 46967650 8
cMAR-12562 5283 chr16 46909789 46909933 8
cMAR-16042 5283 chr16 46918618 46918764 8
cMAR-18289 5283 chr16 46971339 46971577 8
cMAR-2221 5330 chr16 67621440 67621598 8
cMAR-3996 5330 chr16 67744286 67744458 8
cMAR-4931 5330 chr16 67727749 67727899 8
cMAR-12211 5330 chr16 67611939 67612124 8
cMAR-12381 5330 chr16 67616743 67616884 8
cMAR-13767 5330 chr16 67675456 67676056 8
cMAR-15297 5330 chr16 67685453 67685650 8
cMAR-16475 5330 chr16 67629381 67629538 8
cMAR-1355 5332 chr16 67876871 67876978 8
cMAR-2842 5332 chr16 67882677 67882868 8
cMAR-3646 5332 chr16 67878735 67878843 8
cMAR-7858 5332 chr16 67883953 67884130 8
cMAR-11622 5332 chr16 67882427 67882600 8
cMAR-12006 5332 chr16 67882955 67883181 8
cMAR-13606 5332 chr16 67877503 67877664 8
cMAR-16043 5332 chr16 67883592 67883738 8
cMAR-7760 5356 chr16 72829749 72829866 8
cMAR-10184 5356 chr16 72800021 72800133 8
cMAR-12563 5356 chr16 72788707 72788851 8
cMAR-15361 5356 chr16 72797127 72797459 8
cMAR-15600 5356 chr16 72793248 72795239 8
cMAR-16983 5356 chr16 72787762 72788457 8
cMAR-17738 5356 chr16 72795271 72796943 8
cMAR-20426 5356 chr16 72797721 72798640 8
cMAR-302 5362 chr16 75634171 75634296 8
cMAR-1402 5362 chr16 75635676 75635808 8
cMAR-1710 5362 chr16 75568034 75568215 8
cMAR-10992 5362 chr16 75577261 75577423 8
cMAR-12564 5362 chr16 75635910 75636102 8
cMAR-14032 5362 chr16 75631691 75631859 8
cMAR-18088 5362 chr16 75608221 75608334 8
cMAR-18992 5362 chr16 75629411 75629557 8
cMAR-10956 5473 chr17 28360733 28360854 8
cMAR-13129 5473 chr17 28342241 28342445 8
cMAR-13725 5473 chr17 28400606 28400769 8
cMAR-14632 5473 chr17 28385037 28385278 8
cMAR-17085 5473 chr17 28339465 28339732 8
cMAR-17769 5473 chr17 28396154 28396259 8
cMAR-19260 5473 chr17 28368870 28369028 8
cMAR-20483 5473 chr17 28381200 28381825 8
cMAR-5886 5477 chr17 29092341 29092461 8
cMAR-8901 5477 chr17 29114904 29115102 8
cMAR-10438 5477 chr17 29093978 29094093 8
cMAR-14575 5477 chr17 29121035 29121214 8
cMAR-17207 5477 chr17 29115660 29115843 8
cMAR-18560 5477 chr17 29094934 29095062 8
cMAR-19109 5477 chr17 29120611 29120762 8
cMAR-19162 5477 chr17 29092853 29093006 8
cMAR-5044 5505 chr17 36585280 36585454 8
cMAR-5346 5505 chr17 36579243 36579423 8
cMAR-7513 5505 chr17 36602240 36602354 8
cMAR-10207 5505 chr17 36577979 36578241 8
cMAR-15187 5505 chr17 36586993 36587252 8
cMAR-15548 5505 chr17 36585837 36585973 8
cMAR-17454 5505 chr17 36589183 36589870 8
cMAR-19800 5505 chr17 36581342 36581541 8
cMAR-2009 5512 chr17 38753148 38753341 8
cMAR-2433 5512 chr17 38762408 38762512 8
cMAR-3209 5512 chr17 38852599 38852735 8
cMAR-5184 5512 chr17 38820899 38821076 8
cMAR-10373 5512 chr17 38771009 38771275 8
cMAR-10440 5512 chr17 38898410 38898525 8
cMAR-10777 5512 chr17 38777684 38777803 8
cMAR-18001 5512 chr17 38770431 38770542 8
cMAR-2119 5516 chr17 40033054 40033209 8
cMAR-4164 5516 chr17 40035236 40035353 8
cMAR-4525 5516 chr17 39986573 39986716 8
cMAR-5067 5516 chr17 40077505 40077614 8
cMAR-12194 5516 chr17 39922550 39922688 8
cMAR-17048 5516 chr17 39924028 39924204 8
cMAR-19307 5516 chr17 39923106 39923267 8
cMAR-19851 5516 chr17 39944051 39944662 8
cMAR-3651 5552 chr17 47743069 47743195 8
cMAR-4991 5552 chr17 47665055 47665163 8
cMAR-5618 5552 chr17 47596351 47596467 8
cMAR-7944 5552 chr17 47603906 47604055 8
cMAR-9294 5552 chr17 47669672 47669878 8
cMAR-13726 5552 chr17 47619007 47619170 8
cMAR-15493 5552 chr17 47710495 47710630 8
cMAR-17393 5552 chr17 47652691 47652883 8
cMAR-1129 5583 chr17 56456855 56456967 8
cMAR-3156 5583 chr17 56477485 56477654 8
cMAR-6098 5583 chr17 56510469 56510667 8
cMAR-6242 5583 chr17 56442840 56442940 8
cMAR-10113 5583 chr17 56498880 56499103 8
cMAR-11854 5583 chr17 56466354 56466576 8
cMAR-15742 5583 chr17 56457253 56457393 8
cMAR-20500 5583 chr17 56482004 56482741 8
cMAR-296 5604 chr17 60479142 60479274 8
cMAR-1320 5604 chr17 60426716 60426822 8
cMAR-11282 5604 chr17 60454300 60454509 8
cMAR-12087 5604 chr17 60426158 60426340 8
cMAR-12311 5604 chr17 60460654 60460794 8
cMAR-14737 5604 chr17 60461805 60461927 8
cMAR-17291 5604 chr17 60447462 60447837 8
cMAR-18440 5604 chr17 60494463 60494587 8
cMAR-3697 5613 chr17 62536145 62536345 8
cMAR-5891 5613 chr17 62524227 62524347 8
cMAR-6408 5613 chr17 62596582 62596684 8
cMAR-9518 5613 chr17 62578475 62578580 8
cMAR-9605 5613 chr17 62586127 62586233 8
cMAR-10103 5613 chr17 62602040 62602188 8
cMAR-13153 5613 chr17 62612385 62612590 8
cMAR-14270 5613 chr17 62608039 62608154 8
cMAR-1569 5636 chr17 67920011 67920149 8
cMAR-6508 5636 chr17 67866460 67866692 8
cMAR-8164 5636 chr17 67875507 67875751 8
cMAR-9869 5636 chr17 67912814 67913213 8
cMAR-10104 5636 chr17 67959734 67959882 8
cMAR-13976 5636 chr17 67964184 67964407 8
cMAR-19432 5636 chr17 67853929 67854769 8
cMAR-20305 5636 chr17 67963318 67963642 8
cMAR-1159 5667 chr18 2728455 2728602 8
cMAR-4177 5667 chr18 2694524 2694700 8
cMAR-4372 5667 chr18 2673970 2674151 8
cMAR-8615 5667 chr18 2688623 2688751 8
cMAR-12566 5667 chr18 2751256 2751400 8
cMAR-13061 5667 chr18 2700729 2700932 8
cMAR-14490 5667 chr18 2732263 2732499 8
cMAR-15116 5667 chr18 2688388 2688516 8
cMAR-4249 17 chr1 10654417 10654595 7
cMAR-8350 17 chr1 10646126 10646344 7
cMAR-11811 17 chr1 10644915 10645092 7
cMAR-13510 17 chr1 10639852 10640065 7
cMAR-15705 17 chr1 10653802 10654222 7
cMAR-17776 17 chr1 10650461 10650777 7
cMAR-19905 17 chr1 10647793 10648002 7
cMAR-1324 127 chr1 35739358 35739535 7
cMAR-3400 127 chr1 35738453 35738593 7
cMAR-3612 127 chr1 35739134 35739260 7
cMAR-3760 127 chr1 35736913 35737079 7
cMAR-4224 127 chr1 35753742 35753939 7
cMAR-6049 127 chr1 35761090 35761213 7
cMAR-14237 127 chr1 35760339 35760454 7
cMAR-1269 134 chr1 37561552 37561738 7
cMAR-5329 134 chr1 37576425 37576560 7
cMAR-6169 134 chr1 37509449 37509549 7
cMAR-6170 134 chr1 37566886 37567011 7
cMAR-7973 134 chr1 37559319 37559499 7
cMAR-8108 134 chr1 37574675 37574827 7
cMAR-17091 134 chr1 37540155 37540423 7
cMAR-193 150 chr1 40820163 40820263 7
cMAR-2130 150 chr1 40749563 40749690 7
cMAR-5243 150 chr1 40758119 40758297 7
cMAR-9972 150 chr1 40753141 40753251 7
cMAR-11164 150 chr1 40770705 40770829 7
cMAR-13874 150 chr1 40762886 40763052 7
cMAR-14380 150 chr1 40766593 40766710 7
cMAR-6050 160 chr1 43693986 43694109 7
cMAR-8293 160 chr1 43688912 43689098 7
cMAR-9581 160 chr1 43662989 43663095 7
cMAR-10416 160 chr1 43603608 43603723 7
cMAR-12708 160 chr1 43569585 43569781 7
cMAR-13386 160 chr1 43613616 43613721 7
cMAR-19332 160 chr1 43606811 43606974 7
cMAR-9974 161 chr1 43985515 43985625 7
cMAR-14871 161 chr1 43957974 43958161 7
cMAR-16143 161 chr1 43956317 43956466 7
cMAR-16757 161 chr1 43949413 43950159 7
cMAR-17275 161 chr1 43967312 43967499 7
cMAR-18453 161 chr1 43957193 43957318 7
cMAR-19168 161 chr1 43958448 43958602 7
cMAR-825 171 chr1 45568483 45568687 7
cMAR-1888 171 chr1 45567980 45568182 7
cMAR-1936 171 chr1 45514504 45514640 7
cMAR-4071 171 chr1 45518937 45519053 7
cMAR-5489 171 chr1 45515650 45515810 7
cMAR-13814 171 chr1 45629571 45629681 7
cMAR-19064 171 chr1 45618102 45618252 7
cMAR-10303 270 chr1 81981794 81981983 7
cMAR-13824 270 chr1 81907015 81907235 7
cMAR-17987 270 chr1 81986841 81987063 7
cMAR-18651 270 chr1 81970312 81970708 7
cMAR-18652 270 chr1 81985246 81985378 7
cMAR-18885 270 chr1 81942925 81943775 7
cMAR-20056 270 chr1 81966402 81966635 7
cMAR-195 364 chr1 111118801 111118901 7
cMAR-301 364 chr1 111184189 111184314 7
cMAR-1110 364 chr1 111195914 111196059 7
cMAR-4561 364 chr1 111182181 111182325 7
cMAR-9450 364 chr1 111167076 111167286 7
cMAR-11150 364 chr1 111120508 111120673 7
cMAR-18279 364 chr1 111174785 111175023 7
cMAR-982 365 chr1 111456624 111456763 7
cMAR-2778 365 chr1 111454233 111454359 7
cMAR-5456 365 chr1 111442650 111442764 7
cMAR-5567 365 chr1 111459454 111459639 7
cMAR-5961 365 chr1 111447433 111447579 7
cMAR-7991 365 chr1 111503003 111503273 7
cMAR-8311 365 chr1 111441270 111441394 7
cMAR-444 370 chr1 112712916 112713019 7
cMAR-2491 370 chr1 112723021 112723171 7
cMAR-2727 370 chr1 112711262 112711387 7
cMAR-3148 370 chr1 112669984 112670136 7
cMAR-5474 370 chr1 112702560 112702697 7
cMAR-15263 370 chr1 112724010 112724141 7
cMAR-18145 370 chr1 112710739 112710854 7
cMAR-5535 407 chr1 150627464 150627602 7
cMAR-7442 407 chr1 150751778 150752005 7
cMAR-7697 407 chr1 150706642 150706817 7
cMAR-9248 407 chr1 150663630 150663767 7
cMAR-10689 407 chr1 150708253 150708371 7
cMAR-12948 407 chr1 150717134 150717285 7
cMAR-17937 407 chr1 150648321 150648760 7
cMAR-12275 430 chr1 155900388 155900621 7
cMAR-13063 430 chr1 155868291 155868799 7
cMAR-13176 430 chr1 155916620 155916774 7
cMAR-14883 430 chr1 155867943 155868255 7
cMAR-16050 430 chr1 155925627 155925847 7
cMAR-18681 430 chr1 155921369 155921636 7
cMAR-19194 430 chr1 155881198 155881508 7
cMAR-5374 434 chr1 156527950 156528063 7
cMAR-11098 434 chr1 156566427 156566550 7
cMAR-13177 434 chr1 156554230 156554384 7
cMAR-13929 434 chr1 156537214 156537325 7
cMAR-17967 434 chr1 156479581 156479802 7
cMAR-18099 434 chr1 156482435 156482662 7
cMAR-18802 434 chr1 156556539 156556677 7
cMAR-1258 476 chr1 169552541 169552738 7
cMAR-2614 476 chr1 169549797 169550027 7
cMAR-3770 476 chr1 169556639 169556842 7
cMAR-7329 476 chr1 169527960 169528128 7
cMAR-10903 476 chr1 169546436 169546597 7
cMAR-14184 476 chr1 169560550 169560778 7
cMAR-15292 476 chr1 169530841 169531038 7
cMAR-772 477 chr1 169827048 169827208 7
cMAR-3419 477 chr1 169875975 169876115 7
cMAR-5732 477 chr1 169829243 169829455 7
cMAR-6398 477 chr1 169878628 169878832 7
cMAR-7330 477 chr1 169804072 169804184 7
cMAR-9196 477 chr1 169805992 169806094 7
cMAR-9966 477 chr1 169859036 169859219 7
cMAR-1564 512 chr1 178445503 178445666 7
cMAR-4663 512 chr1 178454445 178454653 7
cMAR-5699 512 chr1 178442672 178443235 7
cMAR-10228 512 chr1 178464266 178464416 7
cMAR-13035 512 chr1 178451569 178451721 7
cMAR-13401 512 chr1 178465918 178466128 7
cMAR-15102 512 chr1 178452400 178452656 7
cMAR-3512 515 chr1 179054526 179054650 7
cMAR-7808 515 chr1 179094954 179095219 7
cMAR-10735 515 chr1 179064302 179064500 7
cMAR-11988 515 chr1 179043689 179044229 7
cMAR-15134 515 chr1 179063913 179064106 7
cMAR-15219 515 chr1 179117327 179117522 7
cMAR-15555 515 chr1 179085626 179085899 7
cMAR-2908 527 chr1 182872320 182872498 7
cMAR-3678 527 chr1 182899981 182900108 7
cMAR-4952 527 chr1 182903036 182903165 7
cMAR-9353 527 chr1 182881258 182881431 7
cMAR-10263 527 chr1 182876431 182876544 7
cMAR-11869 527 chr1 182858727 182858905 7
cMAR-16921 527 chr1 182854028 182854199 7
cMAR-2349 528 chr1 183533158 183533334 7
cMAR-7753 528 chr1 183573180 183573297 7
cMAR-16799 528 chr1 183517659 183517826 7
cMAR-16814 528 chr1 183542056 183542391 7
cMAR-17388 528 chr1 183545956 183546340 7
cMAR-17472 528 chr1 183533641 183533838 7
cMAR-20392 528 chr1 183544910 183545318 7
cMAR-8003 567 chr1 204230410 204230590 7
cMAR-9334 567 chr1 204228726 204228864 7
cMAR-11683 567 chr1 204257349 204257654 7
cMAR-15590 567 chr1 204261327 204261464 7
cMAR-16396 567 chr1 204248818 204248973 7
cMAR-18083 567 chr1 204264941 204265054 7
cMAR-19508 567 chr1 204223434 204223608 7
cMAR-794 676 chr1 236603157 236603379 7
cMAR-806 676 chr1 236574659 236574831 7
cMAR-1745 676 chr1 236587943 236588047 7
cMAR-6613 676 chr1 236558234 236558521 7
cMAR-7956 676 chr1 236576773 236576952 7
cMAR-10150 676 chr1 236603949 236604098 7
cMAR-15597 676 chr1 236568991 236569128 7
cMAR-1591 750 chr2 25951807 25951908 7
cMAR-6424 750 chr2 25955536 25955664 7
cMAR-6466 750 chr2 25929300 25929480 7
cMAR-11029 750 chr2 25981151 25981762 7
cMAR-11739 750 chr2 25980673 25981068 7
cMAR-12491 750 chr2 25980368 25980559 7
cMAR-18504 750 chr2 25954262 25954389 7
cMAR-2273 767 chr2 28776844 28776989 7
cMAR-2916 767 chr2 28793857 28794003 7
cMAR-8508 767 chr2 28822296 28822423 7
cMAR-9735 767 chr2 28829146 28829325 7
cMAR-10810 767 chr2 28815982 28816261 7
cMAR-16628 767 chr2 28778807 28779049 7
cMAR-17541 767 chr2 28819014 28819115 7
cMAR-3943 791 chr2 36801297 36801411 7
cMAR-4514 791 chr2 36899518 36899661 7
cMAR-6933 791 chr2 36925102 36925210 7
cMAR-8743 791 chr2 36808470 36808991 7
cMAR-11626 791 chr2 36861126 36861256 7
cMAR-15305 791 chr2 36869549 36869747 7
cMAR-20428 791 chr2 36849163 36849629 7
cMAR-1803 812 chr2 43740943 43741049 7
cMAR-5432 812 chr2 43742739 43742921 7
cMAR-7244 812 chr2 43758896 43759035 7
cMAR-7872 812 chr2 43753617 43753765 7
cMAR-14520 812 chr2 43731488 43731607 7
cMAR-15072 812 chr2 43699784 43700040 7
cMAR-16489 812 chr2 43692512 43692670 7
cMAR-1061 840 chr2 54813224 54813399 7
cMAR-1477 840 chr2 54895270 54895405 7
cMAR-1769 840 chr2 54816785 54816890 7
cMAR-3339 840 chr2 54892452 54892660 7
cMAR-4464 840 chr2 54879526 54879648 7
cMAR-7444 840 chr2 54829340 54829482 7
cMAR-11878 840 chr2 54853637 54853860 7
cMAR-1300 887 chr2 71564055 71564219 7
cMAR-8509 887 chr2 71551034 71551161 7
cMAR-10316 887 chr2 71526218 71526332 7
cMAR-12097 887 chr2 71567951 71568088 7
cMAR-13981 887 chr2 71528295 71528407 7
cMAR-18423 887 chr2 71520787 71520911 7
cMAR-19734 887 chr2 71553001 71553194 7
cMAR-2607 950 chr2 108471591 108471729 7
cMAR-4629 950 chr2 108496967 108497112 7
cMAR-6332 950 chr2 108492644 108492796 7
cMAR-9456 950 chr2 108475750 108475855 7
cMAR-11600 950 chr2 108484144 108484317 7
cMAR-17006 950 chr2 108482281 108482456 7
cMAR-18647 950 chr2 108487693 108487825 7
cMAR-1433 1078 chr2 165764879 165765061 7
cMAR-3753 1078 chr2 165748781 165748910 7
cMAR-4237 1078 chr2 165757041 165757258 7
cMAR-9061 1078 chr2 165749739 165749907 7
cMAR-12704 1078 chr2 165754926 165755073 7
cMAR-16564 1078 chr2 165759333 165759573 7
cMAR-20439 1078 chr2 165770167 165770656 7
cMAR-846 1091 chr2 169514565 169514740 7
cMAR-1100 1091 chr2 169518181 169518381 7
cMAR-1486 1091 chr2 169525582 169525705 7
cMAR-6907 1091 chr2 169499463 169499624 7
cMAR-8846 1091 chr2 169509773 169510892 7
cMAR-10815 1091 chr2 169514848 169514968 7
cMAR-17293 1091 chr2 169520859 169521047 7
cMAR-2463 1178 chr2 197498674 197498853 7
cMAR-2522 1178 chr2 197493322 197493473 7
cMAR-3948 1178 chr2 197470063 197470177 7
cMAR-13269 1178 chr2 197497136 197497395 7
cMAR-13813 1178 chr2 197490189 197490299 7
cMAR-18487 1178 chr2 197409766 197410018 7
cMAR-19514 1178 chr2 197423802 197423977 7
cMAR-1069 1279 chr2 227280438 227280592 7
cMAR-1070 1279 chr2 227342715 227342825 7
cMAR-1245 1279 chr2 227294962 227295066 7
cMAR-1631 1279 chr2 227270768 227270959 7
cMAR-4610 1279 chr2 227273000 227273124 7
cMAR-9461 1279 chr2 227352473 227352578 7
cMAR-19186 1279 chr2 227356981 227357291 7
cMAR-4258 1306 chr2 233969693 233969812 7
cMAR-5296 1306 chr2 233963277 233963389 7
cMAR-6413 1306 chr2 233942573 233942752 7
cMAR-16184 1306 chr2 233970206 233970431 7
cMAR-17052 1306 chr2 233983051 233983228 7
cMAR-17169 1306 chr2 233938996 233939178 7
cMAR-19661 1306 chr2 233985686 233985872 7
cMAR-1175 1352 chr3 12611945 12612070 7
cMAR-3548 1352 chr3 12606198 12606305 7
cMAR-7141 1352 chr3 12608761 12608926 7
cMAR-15311 1352 chr3 12599686 12599818 7
cMAR-16413 1352 chr3 12581801 12581957 7
cMAR-17247 1352 chr3 12590791 12590977 7
cMAR-18866 1352 chr3 12600146 12600287 7
cMAR-319 1409 chr3 33821935 33822086 7
cMAR-1599 1409 chr3 33836042 33836270 7
cMAR-2444 1409 chr3 33852486 33852739 7
cMAR-3262 1409 chr3 33855163 33855266 7
cMAR-13165 1409 chr3 33853865 33854019 7
cMAR-13459 1409 chr3 33825185 33825344 7
cMAR-14449 1409 chr3 33845417 33845594 7
cMAR-1246 1423 chr3 38910064 38910168 7
cMAR-2196 1423 chr3 38883229 38883329 7
cMAR-3481 1423 chr3 38899970 38900076 7
cMAR-4843 1423 chr3 38867314 38867420 7
cMAR-7396 1423 chr3 38863189 38863302 7
cMAR-14823 1423 chr3 38850472 38850596 7
cMAR-16924 1423 chr3 38846986 38847243 7
cMAR-9465 1508 chr3 62269032 62269172 7
cMAR-12034 1508 chr3 62277549 62277685 7
cMAR-13021 1508 chr3 62281561 62281713 7
cMAR-13552 1508 chr3 62262796 62262903 7
cMAR-13635 1508 chr3 62333252 62333360 7
cMAR-18822 1508 chr3 62371531 62371670 7
cMAR-20152 1508 chr3 62293145 62293660 7
cMAR-8513 1540 chr3 78717759 78717886 7
cMAR-9708 1540 chr3 78688645 78688788 7
cMAR-10398 1540 chr3 78631156 78631309 7
cMAR-14923 1540 chr3 78635771 78636147 7
cMAR-15602 1540 chr3 78651730 78651936 7
cMAR-17527 1540 chr3 78617643 78618045 7
cMAR-18974 1540 chr3 78606731 78607022 7
cMAR-4044 1575 chr3 101855059 101855213 7
cMAR-7309 1575 chr3 101854574 101854686 7
cMAR-7518 1575 chr3 101821399 101821942 7
cMAR-9609 1575 chr3 101855731 101855908 7
cMAR-11688 1575 chr3 101801425 101801992 7
cMAR-14362 1575 chr3 101857290 101857465 7
cMAR-19976 1575 chr3 101859306 101859524 7
cMAR-2850 1577 chr3 105550122 105550266 7
cMAR-2948 1577 chr3 105539963 105540110 7
cMAR-7521 1577 chr3 105541629 105541772 7
cMAR-8567 1577 chr3 105547384 105547544 7
cMAR-9547 1577 chr3 105552450 105552591 7
cMAR-13743 1577 chr3 105520066 105520175 7
cMAR-16404 1577 chr3 105524283 105524516 7
cMAR-2892 1586 chr3 112548530 112548643 7
