group	group_name	seqnames	start	end	width	strand	element_accelerated_ranking_name
2253	NA	chr1	95923987	95923998	12	*	ncAvAR-2253
2254	NA	chr3	60347063	60347078	16	*	ncAvAR-2254
2254	NA	chr3	60347079	60347178	100	*	ncAvAR-2254
2254	NA	chr3	60347179	60347268	90	*	ncAvAR-2254
2254	NA	chr3	60347269	60347336	68	*	ncAvAR-2254
2254	NA	chr3	60347339	60347404	66	*	ncAvAR-2254
2254	NA	chr3	60347409	60347449	41	*	ncAvAR-2254
2255	NA	chr7	26560535	26560882	348	*	ncAvAR-2255
2255	NA	chr7	26560883	26560902	20	*	ncAvAR-2255
2255	NA	chr7	26560903	26560912	10	*	ncAvAR-2255
2255	NA	chr7	26560917	26560929	13	*	ncAvAR-2255
2257	NA	chr13	72427939	72428121	183	*	ncAvAR-2257
2257	NA	chr13	72427740	72427938	199	*	ncAvAR-2257
2257	NA	chr13	72427730	72427739	10	*	ncAvAR-2257
2258	NA	chr2	57914627	57914683	57	*	ncAvAR-2258
2258	NA	chr2	57914686	57914806	121	*	ncAvAR-2258
2258	NA	chr2	57914808	57914960	153	*	ncAvAR-2258
2258	NA	chr2	57914964	57914995	32	*	ncAvAR-2258
2258	NA	chr2	57914996	57915029	34	*	ncAvAR-2258
2261	NA	chr1	96539312	96539339	28	*	ncAvAR-2261
2261	NA	chr1	96539213	96539311	99	*	ncAvAR-2261
2261	NA	chr1	96539189	96539211	23	*	ncAvAR-2261
2261	NA	chr1	96539109	96539188	80	*	ncAvAR-2261
2261	NA	chr1	96539033	96539108	76	*	ncAvAR-2261
2261	NA	chr1	96538994	96539031	38	*	ncAvAR-2261
2261	NA	chr1	96538957	96538993	37	*	ncAvAR-2261
2261	NA	chr1	96538942	96538955	14	*	ncAvAR-2261
2262	NA	chr2	104372140	104372151	12	*	ncAvAR-2262
2262	NA	chr2	104372152	104372230	79	*	ncAvAR-2262
2262	NA	chr2	104372231	104372235	5	*	ncAvAR-2262
2262	NA	chr2	104372236	104372246	11	*	ncAvAR-2262
2262	NA	chr2	104372248	104372274	27	*	ncAvAR-2262
2262	NA	chr2	104372276	104372363	88	*	ncAvAR-2262
2262	NA	chr2	104372364	104372366	3	*	ncAvAR-2262
2262	NA	chr2	104372367	104372590	224	*	ncAvAR-2262
2262	NA	chr2	104372593	104372716	124	*	ncAvAR-2262
2262	NA	chr2	104372717	104372892	176	*	ncAvAR-2262
2262	NA	chr2	104372893	104372900	8	*	ncAvAR-2262
2263	NA	chr5	135307780	135307798	19	*	ncAvAR-2263
2263	NA	chr5	135307767	135307779	13	*	ncAvAR-2263
2263	NA	chr5	135307713	135307766	54	*	ncAvAR-2263
2263	NA	chr5	135307595	135307712	118	*	ncAvAR-2263
2263	NA	chr5	135307539	135307593	55	*	ncAvAR-2263
2263	NA	chr5	135307527	135307537	11	*	ncAvAR-2263
2263	NA	chr5	135307500	135307520	21	*	ncAvAR-2263
2264	NA	chr20	57948190	57948197	8	*	ncAvAR-2264
2264	NA	chr20	57948153	57948189	37	*	ncAvAR-2264
2264	NA	chr20	57948112	57948152	41	*	ncAvAR-2264
2264	NA	chr20	57948018	57948110	93	*	ncAvAR-2264
2264	NA	chr20	57947944	57948016	73	*	ncAvAR-2264
2264	NA	chr20	57947918	57947943	26	*	ncAvAR-2264
2264	NA	chr20	57947882	57947916	35	*	ncAvAR-2264
2265	NA	chr10	129045372	129045420	49	*	ncAvAR-2265
2265	NA	chr10	129045421	129045481	61	*	ncAvAR-2265
2265	NA	chr10	129045482	129045491	10	*	ncAvAR-2265
2265	NA	chr10	129045492	129045767	276	*	ncAvAR-2265
2266	NA	chr3	77555519	77555533	15	*	ncAvAR-2266
2266	NA	chr3	77555335	77555518	184	*	ncAvAR-2266
2266	NA	chr3	77552925	77553003	79	*	ncAvAR-2266
2266	NA	chr3	77552895	77552920	26	*	ncAvAR-2266
2266	NA	chr3	77552887	77552894	8	*	ncAvAR-2266
2266	NA	chr3	77552854	77552886	33	*	ncAvAR-2266
2266	NA	chr3	77552819	77552853	35	*	ncAvAR-2266
2266	NA	chr3	77552798	77552807	10	*	ncAvAR-2266
2267	NA	chr2	118477510	118477548	39	*	ncAvAR-2267
2267	NA	chr2	118477221	118477509	289	*	ncAvAR-2267
2267	NA	chr2	118477179	118477218	40	*	ncAvAR-2267
2267	NA	chr2	118477172	118477175	4	*	ncAvAR-2267
2267	NA	chr2	118477152	118477171	20	*	ncAvAR-2267
2268	NA	chr21	36805393	36805404	12	*	ncAvAR-2268
2268	NA	chr21	36805405	36805439	35	*	ncAvAR-2268
2268	NA	chr21	36805440	36805596	157	*	ncAvAR-2268
2268	NA	chr21	36805597	36805623	27	*	ncAvAR-2268
2268	NA	chr21	36805625	36805778	154	*	ncAvAR-2268
2268	NA	chr21	36805779	36805780	2	*	ncAvAR-2268
2269	NA	chr7	28085522	28085532	11	*	ncAvAR-2269
2269	NA	chr7	28085533	28085638	106	*	ncAvAR-2269
2269	NA	chr7	28085641	28085664	24	*	ncAvAR-2269
2269	NA	chr7	28085665	28085704	40	*	ncAvAR-2269
2269	NA	chr7	28085705	28085726	22	*	ncAvAR-2269
2269	NA	chr7	28085727	28085829	103	*	ncAvAR-2269
2269	NA	chr7	28085831	28085857	27	*	ncAvAR-2269
2269	NA	chr7	28085858	28085903	46	*	ncAvAR-2269
2269	NA	chr7	28085904	28085905	2	*	ncAvAR-2269
2270	NA	chr1	218188156	218188180	25	*	ncAvAR-2270
2270	NA	chr1	218187807	218188154	348	*	ncAvAR-2270
2270	NA	chr1	218187782	218187806	25	*	ncAvAR-2270
2272	NA	chr2	205496993	205497019	27	*	ncAvAR-2272
2272	NA	chr2	205496979	205496991	13	*	ncAvAR-2272
2272	NA	chr2	205496829	205496978	150	*	ncAvAR-2272
2272	NA	chr2	205496786	205496820	35	*	ncAvAR-2272
2272	NA	chr2	205496762	205496785	24	*	ncAvAR-2272
2272	NA	chr2	205496703	205496754	52	*	ncAvAR-2272
2272	NA	chr2	205496632	205496701	70	*	ncAvAR-2272
2273	NA	chr8	48899790	48899817	28	*	ncAvAR-2273
2273	NA	chr8	48899818	48899839	22	*	ncAvAR-2273
2273	NA	chr8	48899840	48899895	56	*	ncAvAR-2273
2273	NA	chr8	48899899	48899929	31	*	ncAvAR-2273
2273	NA	chr8	48899930	48899950	21	*	ncAvAR-2273
2273	NA	chr8	48899951	48899979	29	*	ncAvAR-2273
2273	NA	chr8	48899980	48900018	39	*	ncAvAR-2273
2273	NA	chr8	48900019	48900068	50	*	ncAvAR-2273
2273	NA	chr8	48900069	48900073	5	*	ncAvAR-2273
2273	NA	chr8	48900075	48900091	17	*	ncAvAR-2273
2273	NA	chr8	48900092	48900103	12	*	ncAvAR-2273
2273	NA	chr8	48900106	48900114	9	*	ncAvAR-2273
2274	NA	chr14	36975971	36975999	29	*	ncAvAR-2274
2274	NA	chr14	36976003	36976034	32	*	ncAvAR-2274
2274	NA	chr14	36976036	36976111	76	*	ncAvAR-2274
2274	NA	chr14	36976112	36976205	94	*	ncAvAR-2274
2275	NA	chr3	97241396	97241453	58	*	ncAvAR-2275
2275	NA	chr3	97241458	97241749	292	*	ncAvAR-2275
2275	NA	chr3	97241755	97241760	6	*	ncAvAR-2275
2275	NA	chr3	97241789	97241805	17	*	ncAvAR-2275
2275	NA	chr3	97241807	97241836	30	*	ncAvAR-2275
2276	NA	chr3	114567034	114567067	34	*	ncAvAR-2276
2276	NA	chr3	114567010	114567032	23	*	ncAvAR-2276
2276	NA	chr3	114566805	114567005	201	*	ncAvAR-2276
2276	NA	chr3	114566720	114566804	85	*	ncAvAR-2276
2276	NA	chr3	114566689	114566717	29	*	ncAvAR-2276
2276	NA	chr3	114566679	114566688	10	*	ncAvAR-2276
2277	NA	chr10	75764696	75764917	222	*	ncAvAR-2277
2277	NA	chr10	75764515	75764695	181	*	ncAvAR-2277
2278	NA	chr1	105511392	105511685	294	*	ncAvAR-2278
2278	NA	chr1	105511361	105511390	30	*	ncAvAR-2278
2278	NA	chr1	105511330	105511345	16	*	ncAvAR-2278
2278	NA	chr1	105511270	105511329	60	*	ncAvAR-2278
2278	NA	chr1	105511257	105511259	3	*	ncAvAR-2278
2279	NA	chr14	36583968	36583988	21	*	ncAvAR-2279
2279	NA	chr14	36583989	36583998	10	*	ncAvAR-2279
2279	NA	chr14	36583999	36584003	5	*	ncAvAR-2279
2279	NA	chr14	36584005	36584019	15	*	ncAvAR-2279
2279	NA	chr14	36584023	36584036	14	*	ncAvAR-2279
2279	NA	chr14	36584037	36584049	13	*	ncAvAR-2279
2279	NA	chr14	36584050	36584058	9	*	ncAvAR-2279
2279	NA	chr14	36584059	36584174	116	*	ncAvAR-2279
2279	NA	chr14	36584175	36584282	108	*	ncAvAR-2279
2279	NA	chr14	36584284	36584284	1	*	ncAvAR-2279
2279	NA	chr20	21515807	21515809	3	*	ncAvAR-2279
2279	NA	chr20	21515810	21515843	34	*	ncAvAR-2279
2279	NA	chr20	21515853	21515865	13	*	ncAvAR-2279
2280	NA	chr3	114901019	114901064	46	*	ncAvAR-2280
2280	NA	chr3	114900998	114901018	21	*	ncAvAR-2280
2280	NA	chr3	114900943	114900997	55	*	ncAvAR-2280
2280	NA	chr3	114900880	114900942	63	*	ncAvAR-2280
2280	NA	chr3	114900826	114900879	54	*	ncAvAR-2280
2280	NA	chr3	114900743	114900811	69	*	ncAvAR-2280
2280	NA	chr3	114900739	114900742	4	*	ncAvAR-2280
2281	NA	chr16	65059889	65059895	7	*	ncAvAR-2281
2281	NA	chr16	65059876	65059888	13	*	ncAvAR-2281
2281	NA	chr16	65059859	65059875	17	*	ncAvAR-2281
2281	NA	chr16	65059636	65059857	222	*	ncAvAR-2281
2281	NA	chr16	65059493	65059635	143	*	ncAvAR-2281
2282	NA	chr7	25429727	25429738	12	*	ncAvAR-2282
2282	NA	chr7	25429739	25429790	52	*	ncAvAR-2282
2282	NA	chr7	25429791	25429798	8	*	ncAvAR-2282
2282	NA	chr7	25429799	25429810	12	*	ncAvAR-2282
2282	NA	chr7	25429811	25429841	31	*	ncAvAR-2282
2282	NA	chr7	25429842	25429852	11	*	ncAvAR-2282
2282	NA	chr7	25429853	25429959	107	*	ncAvAR-2282
2282	NA	chr7	25429961	25429996	36	*	ncAvAR-2282
2282	NA	chr7	25429998	25430006	9	*	ncAvAR-2282
2282	NA	chr7	25430022	25430037	16	*	ncAvAR-2282
2282	NA	chr7	25430043	25430058	16	*	ncAvAR-2282
2282	NA	chr7	25430059	25430064	6	*	ncAvAR-2282
2282	NA	chr7	25430079	25430132	54	*	ncAvAR-2282
2283	NA	chr2	23530283	23530283	1	*	ncAvAR-2283
2283	NA	chr2	23530290	23530304	15	*	ncAvAR-2283
2283	NA	chr2	23530311	23530342	32	*	ncAvAR-2283
2283	NA	chr2	23530343	23530353	11	*	ncAvAR-2283
2283	NA	chr2	23530354	23530641	288	*	ncAvAR-2283
2283	NA	chr2	23530642	23530677	36	*	ncAvAR-2283
2284	NA	chr1	57993259	57993279	21	*	ncAvAR-2284
2284	NA	chr1	57993286	57993383	98	*	ncAvAR-2284
2284	NA	chr1	57993387	57993497	111	*	ncAvAR-2284
2284	NA	chr1	57993499	57993662	164	*	ncAvAR-2284
2284	NA	chr1	57993663	57993674	12	*	ncAvAR-2284
2285	NA	chr18	74636678	74636682	5	*	ncAvAR-2285
2285	NA	chr18	74636350	74636677	328	*	ncAvAR-2285
2285	NA	chr18	74636339	74636345	7	*	ncAvAR-2285
2285	NA	chr18	74636303	74636334	32	*	ncAvAR-2285
2285	NA	chr18	74636286	74636301	16	*	ncAvAR-2285
2285	NA	chr18	74636267	74636284	18	*	ncAvAR-2285
2286	NA	chr22	40331730	40331744	15	*	ncAvAR-2286
2286	NA	chr22	40331721	40331729	9	*	ncAvAR-2286
2286	NA	chr22	40331682	40331719	38	*	ncAvAR-2286
2286	NA	chr22	40331662	40331681	20	*	ncAvAR-2286
2286	NA	chr22	40331551	40331644	94	*	ncAvAR-2286
2286	NA	chr22	40331536	40331550	15	*	ncAvAR-2286
2286	NA	chr22	40331496	40331535	40	*	ncAvAR-2286
2286	NA	chr22	40331443	40331489	47	*	ncAvAR-2286
2286	NA	chr22	40331419	40331440	22	*	ncAvAR-2286
2286	NA	chr22	40331395	40331409	15	*	ncAvAR-2286
2286	NA	chr22	40331338	40331393	56	*	ncAvAR-2286
2286	NA	chr22	40331306	40331337	32	*	ncAvAR-2286
2286	NA	chr22	40331289	40331301	13	*	ncAvAR-2286
2286	NA	chr22	40331255	40331287	33	*	ncAvAR-2286
2286	NA	chr22	40331207	40331254	48	*	ncAvAR-2286
2286	NA	chr22	40331184	40331199	16	*	ncAvAR-2286
2286	NA	chr22	40331148	40331183	36	*	ncAvAR-2286
2286	NA	chr22	40331137	40331147	11	*	ncAvAR-2286
2286	NA	chr22	40331112	40331134	23	*	ncAvAR-2286
2286	NA	chr22	40331047	40331111	65	*	ncAvAR-2286
2286	NA	chr22	40331001	40331043	43	*	ncAvAR-2286
2286	NA	chr22	40330977	40330999	23	*	ncAvAR-2286
2286	NA	chr22	40330941	40330973	33	*	ncAvAR-2286
2286	NA	chr22	40330924	40330940	17	*	ncAvAR-2286
2287	NA	chrX	591067	591106	40	*	ncAvAR-2287
2287	NA	chrX	591107	591173	67	*	ncAvAR-2287
2287	NA	chrX	591174	591204	31	*	ncAvAR-2287
2287	NA	chrX	591205	591212	8	*	ncAvAR-2287
2287	NA	chrX	591213	591246	34	*	ncAvAR-2287
2287	NA	chrX	591248	591253	6	*	ncAvAR-2287
2287	NA	chrX	591256	591317	62	*	ncAvAR-2287
2287	NA	chrX	591324	591338	15	*	ncAvAR-2287
2287	NA	chrX	591339	591356	18	*	ncAvAR-2287
2288	NA	chr16	80598278	80598289	12	*	ncAvAR-2288
2288	NA	chr16	80598245	80598274	30	*	ncAvAR-2288
2288	NA	chr16	80598203	80598243	41	*	ncAvAR-2288
2288	NA	chr16	80598164	80598201	38	*	ncAvAR-2288
2288	NA	chr16	80598106	80598162	57	*	ncAvAR-2288
2288	NA	chr16	80598039	80598104	66	*	ncAvAR-2288
2288	NA	chr16	80598015	80598038	24	*	ncAvAR-2288
2288	NA	chr16	80597899	80598014	116	*	ncAvAR-2288
2288	NA	chr16	80597877	80597896	20	*	ncAvAR-2288
2289	NA	chr5	1839725	1839733	9	*	ncAvAR-2289
2289	NA	chr5	1839735	1839838	104	*	ncAvAR-2289
2289	NA	chr5	1839840	1839963	124	*	ncAvAR-2289
2289	NA	chr5	1839964	1840060	97	*	ncAvAR-2289
2290	NA	chr13	95022677	95022691	15	*	ncAvAR-2290
2290	NA	chr13	95022634	95022676	43	*	ncAvAR-2290
2290	NA	chr13	95021941	95022633	693	*	ncAvAR-2290
2290	NA	chr13	95021882	95021940	59	*	ncAvAR-2290
2291	NA	chr13	106919916	106919923	8	*	ncAvAR-2291
2291	NA	chr13	106919889	106919910	22	*	ncAvAR-2291
2291	NA	chr13	106919878	106919888	11	*	ncAvAR-2291
2291	NA	chr13	106919851	106919877	27	*	ncAvAR-2291
2291	NA	chr13	106919805	106919850	46	*	ncAvAR-2291
2291	NA	chr13	106919773	106919803	31	*	ncAvAR-2291
2291	NA	chr13	106919564	106919771	208	*	ncAvAR-2291
2291	NA	chr13	106919518	106919562	45	*	ncAvAR-2291
2292	NA	chr3	55859977	55860002	26	*	ncAvAR-2292
2292	NA	chr3	55860003	55860100	98	*	ncAvAR-2292
2292	NA	chr3	55860101	55860289	189	*	ncAvAR-2292
2292	NA	chr3	55860290	55860341	52	*	ncAvAR-2292
2292	NA	chr3	55860343	55860359	17	*	ncAvAR-2292
2292	NA	chr3	55860360	55860367	8	*	ncAvAR-2292
2292	NA	chr3	55860397	55860411	15	*	ncAvAR-2292
2293	NA	chr13	72541150	72541271	122	*	ncAvAR-2293
2293	NA	chr13	72540951	72541149	199	*	ncAvAR-2293
2293	NA	chr13	72540864	72540950	87	*	ncAvAR-2293
2294	NA	chr3	20296751	20296842	92	*	ncAvAR-2294
2294	NA	chr3	20296843	20297100	258	*	ncAvAR-2294
2294	NA	chr3	20297103	20297142	40	*	ncAvAR-2294
2294	NA	chr3	20297146	20297164	19	*	ncAvAR-2294
2295	NA	chrX	98326080	98326091	12	*	ncAvAR-2295
2295	NA	chrX	98326056	98326078	23	*	ncAvAR-2295
2295	NA	chrX	98326015	98326054	40	*	ncAvAR-2295
2295	NA	chrX	98325971	98326013	43	*	ncAvAR-2295
2295	NA	chrX	98325910	98325970	61	*	ncAvAR-2295
2295	NA	chrX	98325879	98325900	22	*	ncAvAR-2295
2295	NA	chrX	98325845	98325878	34	*	ncAvAR-2295
2295	NA	chrX	98325670	98325843	174	*	ncAvAR-2295
2296	NA	chr4	177976845	177976857	13	*	ncAvAR-2296
2296	NA	chr4	177976789	177976844	56	*	ncAvAR-2296
2296	NA	chr4	177976670	177976788	119	*	ncAvAR-2296
2296	NA	chr4	177976659	177976669	11	*	ncAvAR-2296
2296	NA	chr4	177976492	177976658	167	*	ncAvAR-2296
2296	NA	chr4	177976452	177976489	38	*	ncAvAR-2296
2297	NA	chr10	33326005	33326297	293	*	ncAvAR-2297
2297	NA	chr10	33325939	33326004	66	*	ncAvAR-2297
2297	NA	chr10	33325886	33325925	40	*	ncAvAR-2297
2298	NA	chr6	51450917	51450974	58	*	ncAvAR-2298
2298	NA	chr6	51450564	51450916	353	*	ncAvAR-2298
2299	NA	chr2	144437427	144437431	5	*	ncAvAR-2299
2299	NA	chr2	144437434	144437507	74	*	ncAvAR-2299
2299	NA	chr2	144437508	144437533	26	*	ncAvAR-2299
2299	NA	chr2	144437535	144437650	116	*	ncAvAR-2299
2299	NA	chr2	144437655	144437844	190	*	ncAvAR-2299
2300	NA	chr13	95115754	95115810	57	*	ncAvAR-2300
2300	NA	chr13	95115711	95115753	43	*	ncAvAR-2300
2300	NA	chr13	95115697	95115710	14	*	ncAvAR-2300
2300	NA	chr13	95115646	95115696	51	*	ncAvAR-2300
2300	NA	chr13	95115549	95115645	97	*	ncAvAR-2300
2300	NA	chr13	95115533	95115547	15	*	ncAvAR-2300
2300	NA	chr13	95115523	95115532	10	*	ncAvAR-2300
2300	NA	chr13	95115518	95115522	5	*	ncAvAR-2300
2300	NA	chr13	95115438	95115508	71	*	ncAvAR-2300
2300	NA	chr13	95115408	95115435	28	*	ncAvAR-2300
2301	NA	chr19	31612012	31612023	12	*	ncAvAR-2301
2301	NA	chr19	31612024	31612030	7	*	ncAvAR-2301
2301	NA	chr19	31612034	31612205	172	*	ncAvAR-2301
2301	NA	chr19	31612206	31612267	62	*	ncAvAR-2301
2301	NA	chr19	31612268	31612330	63	*	ncAvAR-2301
2301	NA	chr19	31612331	31612357	27	*	ncAvAR-2301
2301	NA	chr19	31612360	31612370	11	*	ncAvAR-2301
2301	NA	chr19	31612371	31612379	9	*	ncAvAR-2301
2302	NA	chr6	954696	954730	35	*	ncAvAR-2302
2302	NA	chr6	954732	954753	22	*	ncAvAR-2302
2302	NA	chr6	954754	954891	138	*	ncAvAR-2302
2302	NA	chr6	954892	954922	31	*	ncAvAR-2302
2302	NA	chr6	954924	954974	51	*	ncAvAR-2302
2302	NA	chr6	954975	955010	36	*	ncAvAR-2302
2302	NA	chr6	955012	955029	18	*	ncAvAR-2302
2302	NA	chr6	955031	955037	7	*	ncAvAR-2302
2302	NA	chr6	955038	955061	24	*	ncAvAR-2302
2302	NA	chr6	955062	955090	29	*	ncAvAR-2302
2303	NA	chr2	44843012	44843039	28	*	ncAvAR-2303
2303	NA	chr2	44843040	44843116	77	*	ncAvAR-2303
2303	NA	chr2	44843118	44843356	239	*	ncAvAR-2303
2303	NA	chr2	44843364	44843377	14	*	ncAvAR-2303
2303	NA	chr2	44843378	44843390	13	*	ncAvAR-2303
2303	NA	chr2	44843391	44843409	19	*	ncAvAR-2303
2304	NA	chr14	99259710	99259750	41	*	ncAvAR-2304
2304	NA	chr14	99259756	99259814	59	*	ncAvAR-2304
2304	NA	chr14	99259815	99259846	32	*	ncAvAR-2304
2304	NA	chr14	99259848	99259873	26	*	ncAvAR-2304
2304	NA	chr14	99259874	99259927	54	*	ncAvAR-2304
2304	NA	chr14	99259929	99259973	45	*	ncAvAR-2304
2304	NA	chr14	99259974	99260021	48	*	ncAvAR-2304
2304	NA	chr14	99260022	99260057	36	*	ncAvAR-2304
2304	NA	chr14	99260069	99260083	15	*	ncAvAR-2304
2304	NA	chr14	99260085	99260126	42	*	ncAvAR-2304
2304	NA	chr14	99260134	99260139	6	*	ncAvAR-2304
2305	NA	chr2	104616846	104616879	34	*	ncAvAR-2305
2305	NA	chr2	104616880	104616898	19	*	ncAvAR-2305
2305	NA	chr2	104616899	104616917	19	*	ncAvAR-2305
2305	NA	chr2	104616922	104617133	212	*	ncAvAR-2305
2305	NA	chr2	104617136	104617178	43	*	ncAvAR-2305
2305	NA	chr2	104617179	104617201	23	*	ncAvAR-2305
2305	NA	chr2	104617202	104617222	21	*	ncAvAR-2305
2305	NA	chr2	104617225	104617240	16	*	ncAvAR-2305
2306	NA	chr18	75247077	75247077	1	*	ncAvAR-2306
2306	NA	chr18	75247060	75247076	17	*	ncAvAR-2306
2306	NA	chr18	75247057	75247059	3	*	ncAvAR-2306
2306	NA	chr18	75246974	75247056	83	*	ncAvAR-2306
2306	NA	chr18	75246809	75246969	161	*	ncAvAR-2306
2306	NA	chr18	75246779	75246807	29	*	ncAvAR-2306
2306	NA	chr18	75246756	75246778	23	*	ncAvAR-2306
2306	NA	chr18	75246707	75246755	49	*	ncAvAR-2306
2306	NA	chr18	75246683	75246703	21	*	ncAvAR-2306
2307	NA	chr11	92465226	92465236	11	*	ncAvAR-2307
2307	NA	chr11	92465163	92465225	63	*	ncAvAR-2307
2307	NA	chr11	92465135	92465162	28	*	ncAvAR-2307
2307	NA	chr11	92465064	92465132	69	*	ncAvAR-2307
2307	NA	chr11	92464893	92465060	168	*	ncAvAR-2307
2307	NA	chr11	92464867	92464891	25	*	ncAvAR-2307
2307	NA	chr11	92464856	92464866	11	*	ncAvAR-2307
2307	NA	chr11	92464831	92464855	25	*	ncAvAR-2307
2308	NA	chr7	96784504	96784514	11	*	ncAvAR-2308
2308	NA	chr7	96784518	96784525	8	*	ncAvAR-2308
2308	NA	chr7	96784526	96784545	20	*	ncAvAR-2308
2308	NA	chr7	96784547	96784559	13	*	ncAvAR-2308
2308	NA	chr7	96784561	96784598	38	*	ncAvAR-2308
2308	NA	chr7	96784599	96784916	318	*	ncAvAR-2308
2309	NA	chr5	4355183	4355420	238	*	ncAvAR-2309
2309	NA	chr5	4355421	4355460	40	*	ncAvAR-2309
2309	NA	chr5	4355461	4355574	114	*	ncAvAR-2309
2309	NA	chr5	4355578	4355598	21	*	ncAvAR-2309
2310	NA	chr7	122401176	122401201	26	*	ncAvAR-2310
2310	NA	chr7	122401146	122401173	28	*	ncAvAR-2310
2310	NA	chr7	122401064	122401145	82	*	ncAvAR-2310
2310	NA	chr7	122400871	122401062	192	*	ncAvAR-2310
2310	NA	chr7	122400821	122400866	46	*	ncAvAR-2310
2310	NA	chr7	122400783	122400820	38	*	ncAvAR-2310
2311	NA	chr15	95018802	95019148	347	*	ncAvAR-2311
2311	NA	chr15	95019149	95019156	8	*	ncAvAR-2311
2311	NA	chr15	95019162	95019181	20	*	ncAvAR-2311
2311	NA	chr15	95019182	95019211	30	*	ncAvAR-2311
2311	NA	chr15	95019221	95019222	2	*	ncAvAR-2311
2312	NA	chr3	128457345	128457379	35	*	ncAvAR-2312
2312	NA	chr3	128457301	128457344	44	*	ncAvAR-2312
2312	NA	chr3	128457292	128457300	9	*	ncAvAR-2312
2312	NA	chr3	128457256	128457291	36	*	ncAvAR-2312
2312	NA	chr3	128457241	128457255	15	*	ncAvAR-2312
2312	NA	chr3	128457203	128457240	38	*	ncAvAR-2312
2312	NA	chr3	128457185	128457197	13	*	ncAvAR-2312
2312	NA	chr3	128457132	128457183	52	*	ncAvAR-2312
2312	NA	chr3	128457119	128457131	13	*	ncAvAR-2312
2312	NA	chr3	128457118	128457118	1	*	ncAvAR-2312
2313	NA	chr3	70225204	70225223	20	*	ncAvAR-2313
2313	NA	chr3	70225224	70225278	55	*	ncAvAR-2313
2313	NA	chr3	70225279	70225374	96	*	ncAvAR-2313
2313	NA	chr3	70225375	70225565	191	*	ncAvAR-2313
2313	NA	chr3	70225566	70225581	16	*	ncAvAR-2313
2313	NA	chr3	70225582	70225592	11	*	ncAvAR-2313
2313	NA	chr3	70225593	70225602	10	*	ncAvAR-2313
2314	NA	chr6	41523832	41523880	49	*	ncAvAR-2314
2314	NA	chr6	41523882	41524009	128	*	ncAvAR-2314
2314	NA	chr6	41524011	41524241	231	*	ncAvAR-2314
2315	NA	chr16	78286058	78286094	37	*	ncAvAR-2315
2315	NA	chr16	78286097	78286189	93	*	ncAvAR-2315
2315	NA	chr16	78286190	78286371	182	*	ncAvAR-2315
2315	NA	chr16	78286387	78286465	79	*	ncAvAR-2315
2315	NA	chr16	78286467	78286481	15	*	ncAvAR-2315
2315	NA	chr16	78286483	78286491	9	*	ncAvAR-2315
2316	NA	chr8	71051655	71051698	44	*	ncAvAR-2316
2316	NA	chr8	71051700	71051799	100	*	ncAvAR-2316
2316	NA	chr8	71051801	71052014	214	*	ncAvAR-2316
2316	NA	chr8	71052016	71052074	59	*	ncAvAR-2316
2318	NA	chr7	26964336	26964374	39	*	ncAvAR-2318
2318	NA	chr7	26964379	26964389	11	*	ncAvAR-2318
2318	NA	chr7	26964399	26964759	361	*	ncAvAR-2318
2318	NA	chr7	26964760	26964765	6	*	ncAvAR-2318
2319	NA	chr7	41825965	41825984	20	*	ncAvAR-2319
2319	NA	chr7	41825985	41825995	11	*	ncAvAR-2319
2319	NA	chr7	41825996	41826027	32	*	ncAvAR-2319
2319	NA	chr7	41826028	41826069	42	*	ncAvAR-2319
2319	NA	chr7	41826073	41826082	10	*	ncAvAR-2319
2319	NA	chr7	41826083	41826097	15	*	ncAvAR-2319
2319	NA	chr7	41826098	41826183	86	*	ncAvAR-2319
2319	NA	chr7	41826184	41826199	16	*	ncAvAR-2319
2319	NA	chr7	41826200	41826221	22	*	ncAvAR-2319
2320	NA	chr2	126839862	126839884	23	*	ncAvAR-2320
2320	NA	chr2	126839843	126839858	16	*	ncAvAR-2320
2320	NA	chr2	126839816	126839837	22	*	ncAvAR-2320
2320	NA	chr2	126839807	126839815	9	*	ncAvAR-2320
2320	NA	chr2	126839741	126839803	63	*	ncAvAR-2320
2320	NA	chr2	126839630	126839740	111	*	ncAvAR-2320
2320	NA	chr2	126839598	126839629	32	*	ncAvAR-2320
2320	NA	chr2	126839546	126839575	30	*	ncAvAR-2320
2320	NA	chr2	126839532	126839544	13	*	ncAvAR-2320
2320	NA	chr2	126839518	126839529	12	*	ncAvAR-2320
2321	NA	chr5	134934978	134935155	178	*	ncAvAR-2321
2321	NA	chr5	134934743	134934976	234	*	ncAvAR-2321
2321	NA	chr5	134934742	134934742	1	*	ncAvAR-2321
2322	NA	chr7	96949726	96949746	21	*	ncAvAR-2322
2322	NA	chr7	96949747	96949790	44	*	ncAvAR-2322
2322	NA	chr7	96949791	96950135	345	*	ncAvAR-2322
2323	NA	chr12	283767	283802	36	*	ncAvAR-2323
2323	NA	chr12	283803	283820	18	*	ncAvAR-2323
2323	NA	chr12	283833	283845	13	*	ncAvAR-2323
2323	NA	chr12	283846	283859	14	*	ncAvAR-2323
2323	NA	chr12	283860	283878	19	*	ncAvAR-2323
2323	NA	chr12	283880	283896	17	*	ncAvAR-2323
2323	NA	chr12	283898	283911	14	*	ncAvAR-2323
2323	NA	chr12	283912	283933	22	*	ncAvAR-2323
2323	NA	chr12	283934	283956	23	*	ncAvAR-2323
